"Organism","treatment","experiment","experiment_ID","name_pufa","runinfo","runinfo_original","runname","dry_pufa","dry_weight_mg"
"chiro","oatmeal","M1","","24:0","chiro oatmeal 2 03.05.2019","Chiro oat 2 03.05.2019","PUFA-KF_01.06.2020 04_56_1372",0.000976350724531269,2.2073
"chiro","oatmeal","M1","","24:1n-9","chiro oatmeal 2 03.05.2019","Chiro oat 2 03.05.2019","PUFA-KF_01.06.2020 04_56_1372",0.000820164533174537,2.2073
"chiro","oatmeal","M1","","18:0","chiro oatmeal 1 10.05.2019","Chiro oat 1 10.05.2019","PUFA-KF_01.06.2020 08_39_1376",0.00133357921316252,2.9722
"chiro","oatmeal","M1","","18:1n-9t","chiro oatmeal 1 10.05.2019","Chiro oat 1 10.05.2019","PUFA-KF_01.06.2020 08_39_1376",0.00156956418492481,2.9722
"chiro","oatmeal","M1","","18:1n-7","chiro oatmeal 1 10.05.2019","Chiro oat 1 10.05.2019","PUFA-KF_01.06.2020 08_39_1376",0.00163246559466484,2.9722
"chiro","oatmeal","M1","","18:2n-6t","chiro oatmeal 1 10.05.2019","Chiro oat 1 10.05.2019","PUFA-KF_01.06.2020 08_39_1376",0.00145090708984737,2.9722
"chiro","oatmeal","M1","","18:2n-6c","chiro oatmeal 1 10.05.2019","Chiro oat 1 10.05.2019","PUFA-KF_01.06.2020 08_39_1376",0.000201323961652796,2.9722
"chiro","oatmeal","M1","","18:3n-6","chiro oatmeal 1 10.05.2019","Chiro oat 1 10.05.2019","PUFA-KF_01.06.2020 08_39_1376",0.00773979708862982,2.9722
"chiro","oatmeal","M1","","20:0","chiro oatmeal 1 10.05.2019","Chiro oat 1 10.05.2019","PUFA-KF_01.06.2020 08_39_1376",0,2.9722
"chiro","oatmeal","M1","","20:1n-9","chiro oatmeal 1 10.05.2019","Chiro oat 1 10.05.2019","PUFA-KF_01.06.2020 08_39_1376",0,2.9722
"chiro","oatmeal","M1","","20:3n-3","chiro oatmeal 1 10.05.2019","Chiro oat 1 10.05.2019","PUFA-KF_01.06.2020 08_39_1376",8.70603006609674e-05,2.9722
"chiro","oatmeal","M1","","22:0","chiro oatmeal 1 10.05.2019","Chiro oat 1 10.05.2019","PUFA-KF_01.06.2020 08_39_1376",0,2.9722
"chiro","oatmeal","M1","","22:2n-6","chiro oatmeal 1 10.05.2019","Chiro oat 1 10.05.2019","PUFA-KF_01.06.2020 08_39_1376",8.61371161352682e-05,2.9722
"chiro","oatmeal","M1","","24:0","chiro oatmeal 1 10.05.2019","Chiro oat 1 10.05.2019","PUFA-KF_01.06.2020 08_39_1376",0.000588451664994347,2.9722
"chiro","oatmeal","M1","","24:1n-9","chiro oatmeal 1 10.05.2019","Chiro oat 1 10.05.2019","PUFA-KF_01.06.2020 08_39_1376",0.000501378974168353,2.9722
"chiro","oatmeal","M1","","18:0","chiro oatmeal 2 10.05.2019","Chiro oat 2 10.05.2019","PUFA-KF_31.05.2020 19_38_5462",0.00186608073579963,2.0141
"chiro","oatmeal","M1","","18:1n-9t","chiro oatmeal 2 10.05.2019","Chiro oat 2 10.05.2019","PUFA-KF_31.05.2020 19_38_5462",0.00372149144871297,2.0141
"chiro","oatmeal","M1","","18:1n-7","chiro oatmeal 2 10.05.2019","Chiro oat 2 10.05.2019","PUFA-KF_31.05.2020 19_38_5462",0.00325904948041209,2.0141
"chiro","oatmeal","M1","","18:2n-6t","chiro oatmeal 2 10.05.2019","Chiro oat 2 10.05.2019","PUFA-KF_31.05.2020 19_38_5462",0.00199934739688328,2.0141
"chiro","oatmeal","M1","","18:2n-6c","chiro oatmeal 2 10.05.2019","Chiro oat 2 10.05.2019","PUFA-KF_31.05.2020 19_38_5462",0.000284344843422647,2.0141
"chiro","oatmeal","M1","","18:3n-6","chiro oatmeal 2 10.05.2019","Chiro oat 2 10.05.2019","PUFA-KF_31.05.2020 19_38_5462",0.0181005871076261,2.0141
"chiro","oatmeal","M1","","20:0","chiro oatmeal 2 10.05.2019","Chiro oat 2 10.05.2019","PUFA-KF_31.05.2020 19_38_5462",0.000309153251939248,2.0141
"chiro","oatmeal","M1","","20:1n-9","chiro oatmeal 2 10.05.2019","Chiro oat 2 10.05.2019","PUFA-KF_31.05.2020 19_38_5462",5.74569293306852e-05,2.0141
"chiro","oatmeal","M1","","20:2n-6","chiro oatmeal 2 10.05.2019","Chiro oat 2 10.05.2019","PUFA-KF_31.05.2020 19_38_5462",0,2.0141
"chiro","oatmeal","M1","","20:4n-6","chiro oatmeal 2 10.05.2019","Chiro oat 2 10.05.2019","PUFA-KF_31.05.2020 19_38_5462",0,2.0141
"chiro","oatmeal","M1","","20:3n-3","chiro oatmeal 2 10.05.2019","Chiro oat 2 10.05.2019","PUFA-KF_31.05.2020 19_38_5462",0.000112680345328672,2.0141
"chiro","oatmeal","M1","","24:0","chiro oatmeal 2 10.05.2019","Chiro oat 2 10.05.2019","PUFA-KF_31.05.2020 19_38_5462",0.000801412579568316,2.0141
"chiro","oatmeal","M1","","24:1n-9","chiro oatmeal 2 10.05.2019","Chiro oat 2 10.05.2019","PUFA-KF_31.05.2020 19_38_5462",0.000657754025123653,2.0141
"chiro","oatmeal","M1","","18:0","chiro oatmeal 1 17.05.2019","Chiro oat 1 17.05.2019","PUFA-KF_31.05.2020 22_25_5465",0,1.5042
"chiro","oatmeal","M1","","18:1n-9t","chiro oatmeal 1 17.05.2019","Chiro oat 1 17.05.2019","PUFA-KF_31.05.2020 22_25_5465",0.00431815826915454,1.5042
"chiro","oatmeal","M1","","18:1n-7","chiro oatmeal 1 17.05.2019","Chiro oat 1 17.05.2019","PUFA-KF_31.05.2020 22_25_5465",0.000621125024348133,1.5042
"chiro","oatmeal","M1","","18:2n-6t","chiro oatmeal 1 17.05.2019","Chiro oat 1 17.05.2019","PUFA-KF_31.05.2020 22_25_5465",0,1.5042
"chiro","oatmeal","M1","","18:2n-6c","chiro oatmeal 1 17.05.2019","Chiro oat 1 17.05.2019","PUFA-KF_31.05.2020 22_25_5465",8.66304353769956e-05,1.5042
"chiro","oatmeal","M1","","18:3n-6","chiro oatmeal 1 17.05.2019","Chiro oat 1 17.05.2019","PUFA-KF_31.05.2020 22_25_5465",0.0116759743200131,1.5042
"chiro","oatmeal","M1","","20:0","chiro oatmeal 1 17.05.2019","Chiro oat 1 17.05.2019","PUFA-KF_31.05.2020 22_25_5465",0,1.5042
"chiro","oatmeal","M1","","20:1n-9","chiro oatmeal 1 17.05.2019","Chiro oat 1 17.05.2019","PUFA-KF_31.05.2020 22_25_5465",0,1.5042
"chiro","oatmeal","M1","","20:4n-6","chiro oatmeal 1 17.05.2019","Chiro oat 1 17.05.2019","PUFA-KF_31.05.2020 22_25_5465",0,1.5042
"chiro","oatmeal","M1","","18:0","chiro oatmeal 2 17.05.2019","Chiro oat 2 17.05.2019","PUFA-KF_30.05.2020 19_29_1136",0.00254003426971615,2.8643
"chiro","oatmeal","M1","","18:1n-9t","chiro oatmeal 2 17.05.2019","Chiro oat 2 17.05.2019","PUFA-KF_30.05.2020 19_29_1136",0.00095278814225171,2.8643
"chiro","oatmeal","M1","","18:1n-9c","chiro oatmeal 2 17.05.2019","Chiro oat 2 17.05.2019","PUFA-KF_30.05.2020 19_29_1136",0,2.8643
"chiro","oatmeal","M1","","18:1n-7","chiro oatmeal 2 17.05.2019","Chiro oat 2 17.05.2019","PUFA-KF_30.05.2020 19_29_1136",0.00347881817730058,2.8643
"chiro","oatmeal","M1","","18:2n-6t","chiro oatmeal 2 17.05.2019","Chiro oat 2 17.05.2019","PUFA-KF_30.05.2020 19_29_1136",0.00139396044993896,2.8643
"chiro","oatmeal","M1","","18:2n-6c","chiro oatmeal 2 17.05.2019","Chiro oat 2 17.05.2019","PUFA-KF_30.05.2020 19_29_1136",0.000247013085761937,2.8643
"chiro","oatmeal","M1","","18:3n-6","chiro oatmeal 2 17.05.2019","Chiro oat 2 17.05.2019","PUFA-KF_30.05.2020 19_29_1136",0.0221678205241356,2.8643
"chiro","oatmeal","M1","","18:3n-3","chiro oatmeal 2 17.05.2019","Chiro oat 2 17.05.2019","PUFA-KF_30.05.2020 19_29_1136",0.00151942200574267,2.8643
"chiro","oatmeal","M1","","20:0","chiro oatmeal 2 17.05.2019","Chiro oat 2 17.05.2019","PUFA-KF_30.05.2020 19_29_1136",0.0004252530867862,2.8643
"chiro","oatmeal","M1","","20:1n-9","chiro oatmeal 2 17.05.2019","Chiro oat 2 17.05.2019","PUFA-KF_30.05.2020 19_29_1136",4.99389579552918e-05,2.8643
"chiro","oatmeal","M1","","20:2n-6","chiro oatmeal 2 17.05.2019","Chiro oat 2 17.05.2019","PUFA-KF_30.05.2020 19_29_1136",0,2.8643
"chiro","oatmeal","M1","","20:4n-6","chiro oatmeal 2 17.05.2019","Chiro oat 2 17.05.2019","PUFA-KF_30.05.2020 19_29_1136",0.000152500000104329,2.8643
"chiro","oatmeal","M1","","20:3n-3","chiro oatmeal 2 17.05.2019","Chiro oat 2 17.05.2019","PUFA-KF_30.05.2020 19_29_1136",9.36027686487088e-05,2.8643
"chiro","oatmeal","M1","","20:5n-3","chiro oatmeal 2 17.05.2019","Chiro oat 2 17.05.2019","PUFA-KF_30.05.2020 19_29_1136",0,2.8643
"chiro","oatmeal","M1","","22:0","chiro oatmeal 2 17.05.2019","Chiro oat 2 17.05.2019","PUFA-KF_30.05.2020 19_29_1136",0,2.8643
"chiro","oatmeal","M1","","22:2n-6","chiro oatmeal 2 17.05.2019","Chiro oat 2 17.05.2019","PUFA-KF_30.05.2020 19_29_1136",7.88429106948274e-05,2.8643
"chiro","oatmeal","M1","","24:0","chiro oatmeal 2 17.05.2019","Chiro oat 2 17.05.2019","PUFA-KF_30.05.2020 19_29_1136",0.00126378281314248,2.8643
"chiro","oatmeal","M1","","24:1n-9","chiro oatmeal 2 17.05.2019","Chiro oat 2 17.05.2019","PUFA-KF_30.05.2020 19_29_1136",0.00107991304368287,2.8643
"chiro","oatmeal","M1","","18:0","chiro oatmeal 1 24.05.2019","Chiro oat 1 24.05.2019","PUFA-KF_01.06.2020 02_08_5969",0.00592173595068347,2.3361
"chiro","oatmeal","M1","","18:1n-9t","chiro oatmeal 1 24.05.2019","Chiro oat 1 24.05.2019","PUFA-KF_01.06.2020 02_08_5969",0.00404515769160562,2.3361
"chiro","oatmeal","M1","","18:1n-7","chiro oatmeal 1 24.05.2019","Chiro oat 1 24.05.2019","PUFA-KF_01.06.2020 02_08_5969",0.00465741898653274,2.3361
"chiro","oatmeal","M1","","18:2n-6t","chiro oatmeal 1 24.05.2019","Chiro oat 1 24.05.2019","PUFA-KF_01.06.2020 02_08_5969",0.00207646220181648,2.3361
"chiro","oatmeal","M1","","18:2n-6c","chiro oatmeal 1 24.05.2019","Chiro oat 1 24.05.2019","PUFA-KF_01.06.2020 02_08_5969",0.000481981710933002,2.3361
"chiro","oatmeal","M1","","18:3n-6","chiro oatmeal 1 24.05.2019","Chiro oat 1 24.05.2019","PUFA-KF_01.06.2020 02_08_5969",0.0185528401862256,2.3361
"chiro","oatmeal","M1","","20:0","chiro oatmeal 1 24.05.2019","Chiro oat 1 24.05.2019","PUFA-KF_01.06.2020 02_08_5969",0.000313847854093006,2.3361
"chiro","oatmeal","M1","","20:1n-9","chiro oatmeal 1 24.05.2019","Chiro oat 1 24.05.2019","PUFA-KF_01.06.2020 02_08_5969",9.72545063310381e-05,2.3361
"chiro","oatmeal","M1","","20:3n-6","chiro oatmeal 1 24.05.2019","Chiro oat 1 24.05.2019","PUFA-KF_01.06.2020 02_08_5969",0,2.3361
"chiro","oatmeal","M1","","20:4n-6","chiro oatmeal 1 24.05.2019","Chiro oat 1 24.05.2019","PUFA-KF_01.06.2020 02_08_5969",0,2.3361
"chiro","oatmeal","M1","","20:3n-3","chiro oatmeal 1 24.05.2019","Chiro oat 1 24.05.2019","PUFA-KF_01.06.2020 02_08_5969",0.00028668477930076,2.3361
"chiro","oatmeal","M1","","22:0","chiro oatmeal 1 24.05.2019","Chiro oat 1 24.05.2019","PUFA-KF_01.06.2020 02_08_5969",0.000104206276076194,2.3361
"chiro","oatmeal","M1","","22:2n-6","chiro oatmeal 1 24.05.2019","Chiro oat 1 24.05.2019","PUFA-KF_01.06.2020 02_08_5969",0.00013301111662239,2.3361
"chiro","oatmeal","M1","","22:6n-3","chiro oatmeal 1 24.05.2019","Chiro oat 1 24.05.2019","PUFA-KF_01.06.2020 02_08_5969",0.000243273531490087,2.3361
"chiro","oatmeal","M1","","24:0","chiro oatmeal 1 24.05.2019","Chiro oat 1 24.05.2019","PUFA-KF_01.06.2020 02_08_5969",0.00173617511317367,2.3361
"chiro","oatmeal","M1","","24:1n-9","chiro oatmeal 1 24.05.2019","Chiro oat 1 24.05.2019","PUFA-KF_01.06.2020 02_08_5969",0.00161297014001332,2.3361
"chiro","oatmeal","M1","","18:0","chiro oatmeal 2 24.05.2019","Chiro oat 2 24.05.2019","PUFA-KF_01.06.2020 01_13_1168",0.00229915732186522,1.872
"chiro","oatmeal","M1","","18:1n-9t","chiro oatmeal 2 24.05.2019","Chiro oat 2 24.05.2019","PUFA-KF_01.06.2020 01_13_1168",0.00494516212907413,1.872
"chiro","oatmeal","M1","","18:1n-7","chiro oatmeal 2 24.05.2019","Chiro oat 2 24.05.2019","PUFA-KF_01.06.2020 01_13_1168",0.00448741174284387,1.872
"chiro","oatmeal","M1","","18:2n-6t","chiro oatmeal 2 24.05.2019","Chiro oat 2 24.05.2019","PUFA-KF_01.06.2020 01_13_1168",0.00244414567071464,1.872
"chiro","oatmeal","M1","","18:2n-6c","chiro oatmeal 2 24.05.2019","Chiro oat 2 24.05.2019","PUFA-KF_01.06.2020 01_13_1168",0.000557188788879273,1.872
"chiro","oatmeal","M1","","18:3n-6","chiro oatmeal 2 24.05.2019","Chiro oat 2 24.05.2019","PUFA-KF_01.06.2020 01_13_1168",0.0188221983044261,1.872
"chiro","oatmeal","M1","","20:0","chiro oatmeal 2 24.05.2019","Chiro oat 2 24.05.2019","PUFA-KF_01.06.2020 01_13_1168",0.000272665353228758,1.872
"chiro","oatmeal","M1","","20:1n-9","chiro oatmeal 2 24.05.2019","Chiro oat 2 24.05.2019","PUFA-KF_01.06.2020 01_13_1168",8.59986151867745e-05,1.872
"chiro","oatmeal","M1","","20:2n-6","chiro oatmeal 2 24.05.2019","Chiro oat 2 24.05.2019","PUFA-KF_01.06.2020 01_13_1168",6.94925224490997e-05,1.872
"chiro","oatmeal","M1","","20:4n-6","chiro oatmeal 2 24.05.2019","Chiro oat 2 24.05.2019","PUFA-KF_01.06.2020 01_13_1168",0,1.872
"chiro","oatmeal","M1","","20:3n-3","chiro oatmeal 2 24.05.2019","Chiro oat 2 24.05.2019","PUFA-KF_01.06.2020 01_13_1168",0.000207492269161269,1.872
"chiro","oatmeal","M1","","22:2n-6","chiro oatmeal 2 24.05.2019","Chiro oat 2 24.05.2019","PUFA-KF_01.06.2020 01_13_1168",0,1.872
"chiro","oatmeal","M1","","24:0","chiro oatmeal 2 24.05.2019","Chiro oat 2 24.05.2019","PUFA-KF_01.06.2020 01_13_1168",0.00129941392044593,1.872
"chiro","oatmeal","M1","","24:1n-9","chiro oatmeal 2 24.05.2019","Chiro oat 2 24.05.2019","PUFA-KF_01.06.2020 01_13_1168",0.00109195131903868,1.872
"chiro","oatmeal","M1","","18:0","chiro oatmeal 1 31.05.2019","Chiro oat 1 31.05.2019","PUFA-KF_31.05.2020 05_42_4147",0.00332626566058197,2.3906
"chiro","oatmeal","M1","","18:1n-9t","chiro oatmeal 1 31.05.2019","Chiro oat 1 31.05.2019","PUFA-KF_31.05.2020 05_42_4147",0.00474037861847664,2.3906
"chiro","oatmeal","M1","","18:1n-7","chiro oatmeal 1 31.05.2019","Chiro oat 1 31.05.2019","PUFA-KF_31.05.2020 05_42_4147",0.00306565301269737,2.3906
"chiro","oatmeal","M1","","18:2n-6t","chiro oatmeal 1 31.05.2019","Chiro oat 1 31.05.2019","PUFA-KF_31.05.2020 05_42_4147",0.00126468680502887,2.3906
"chiro","oatmeal","M1","","18:2n-6c","chiro oatmeal 1 31.05.2019","Chiro oat 1 31.05.2019","PUFA-KF_31.05.2020 05_42_4147",0.000386827797836174,2.3906
"chiro","oatmeal","M1","","18:3n-6","chiro oatmeal 1 31.05.2019","Chiro oat 1 31.05.2019","PUFA-KF_31.05.2020 05_42_4147",0.0204186427111089,2.3906
"chiro","oatmeal","M1","","18:3n-3","chiro oatmeal 1 31.05.2019","Chiro oat 1 31.05.2019","PUFA-KF_31.05.2020 05_42_4147",0.0115777695140311,2.3906
"chiro","oatmeal","M1","","20:0","chiro oatmeal 1 31.05.2019","Chiro oat 1 31.05.2019","PUFA-KF_31.05.2020 05_42_4147",0.000524136713284678,2.3906
"chiro","oatmeal","M1","","20:1n-9","chiro oatmeal 1 31.05.2019","Chiro oat 1 31.05.2019","PUFA-KF_31.05.2020 05_42_4147",6.34433783756542e-05,2.3906
"chiro","oatmeal","M1","","20:2n-6","chiro oatmeal 1 31.05.2019","Chiro oat 1 31.05.2019","PUFA-KF_31.05.2020 05_42_4147",0,2.3906
"chiro","oatmeal","M1","","20:3n-3","chiro oatmeal 1 31.05.2019","Chiro oat 1 31.05.2019","PUFA-KF_31.05.2020 05_42_4147",0,2.3906
"chiro","oatmeal","M1","","20:5n-3","chiro oatmeal 1 31.05.2019","Chiro oat 1 31.05.2019","PUFA-KF_31.05.2020 05_42_4147",0.000102870579890587,2.3906
"chiro","oatmeal","M1","","22:2n-6","chiro oatmeal 1 31.05.2019","Chiro oat 1 31.05.2019","PUFA-KF_31.05.2020 05_42_4147",0,2.3906
"chiro","oatmeal","M1","","22:6n-3","chiro oatmeal 1 31.05.2019","Chiro oat 1 31.05.2019","PUFA-KF_31.05.2020 05_42_4147",0,2.3906
"chiro","oatmeal","M1","","24:0","chiro oatmeal 1 31.05.2019","Chiro oat 1 31.05.2019","PUFA-KF_31.05.2020 05_42_4147",0.00110543486973129,2.3906
"chiro","oatmeal","M1","","24:1n-9","chiro oatmeal 1 31.05.2019","Chiro oat 1 31.05.2019","PUFA-KF_31.05.2020 05_42_4147",0.00090401620710129,2.3906
"chiro","oatmeal","M1","","18:0","chiro oatmeal 2 31.05.2019","Chiro oat 2 31.05.2019","PUFA-KF_31.05.2020 04_46_4546",0.00239795951546133,1.5758
"chiro","oatmeal","M1","","18:1n-9t","chiro oatmeal 2 31.05.2019","Chiro oat 2 31.05.2019","PUFA-KF_31.05.2020 04_46_4546",0.00632865374298419,1.5758
"chiro","oatmeal","M1","","18:1n-9c","chiro oatmeal 2 31.05.2019","Chiro oat 2 31.05.2019","PUFA-KF_31.05.2020 04_46_4546",0.000134968944019403,1.5758
"chiro","oatmeal","M1","","18:1n-7","chiro oatmeal 2 31.05.2019","Chiro oat 2 31.05.2019","PUFA-KF_31.05.2020 04_46_4546",0.00324488815872928,1.5758
"chiro","oatmeal","M1","","18:2n-6t","chiro oatmeal 2 31.05.2019","Chiro oat 2 31.05.2019","PUFA-KF_31.05.2020 04_46_4546",0.0021069162387212,1.5758
"chiro","oatmeal","M1","","18:2n-6c","chiro oatmeal 2 31.05.2019","Chiro oat 2 31.05.2019","PUFA-KF_31.05.2020 04_46_4546",0.000460753369504316,1.5758
"chiro","oatmeal","M1","","18:3n-6","chiro oatmeal 2 31.05.2019","Chiro oat 2 31.05.2019","PUFA-KF_31.05.2020 04_46_4546",0.0244975750311754,1.5758
"chiro","oatmeal","M1","","18:3n-3","chiro oatmeal 2 31.05.2019","Chiro oat 2 31.05.2019","PUFA-KF_31.05.2020 04_46_4546",0,1.5758
"chiro","oatmeal","M1","","20:0","chiro oatmeal 2 31.05.2019","Chiro oat 2 31.05.2019","PUFA-KF_31.05.2020 04_46_4546",0.000445290795602965,1.5758
"chiro","oatmeal","M1","","20:1n-9","chiro oatmeal 2 31.05.2019","Chiro oat 2 31.05.2019","PUFA-KF_31.05.2020 04_46_4546",0,1.5758
"chiro","oatmeal","M1","","20:2n-6","chiro oatmeal 2 31.05.2019","Chiro oat 2 31.05.2019","PUFA-KF_31.05.2020 04_46_4546",0,1.5758
"chiro","oatmeal","M1","","20:3n-3","chiro oatmeal 2 31.05.2019","Chiro oat 2 31.05.2019","PUFA-KF_31.05.2020 04_46_4546",0.000144214116235898,1.5758
"chiro","oatmeal","M1","","20:5n-3","chiro oatmeal 2 31.05.2019","Chiro oat 2 31.05.2019","PUFA-KF_31.05.2020 04_46_4546",0,1.5758
"chiro","oatmeal","M1","","22:6n-3","chiro oatmeal 2 31.05.2019","Chiro oat 2 31.05.2019","PUFA-KF_31.05.2020 04_46_4546",9.30770466084262e-05,1.5758
"chiro","oatmeal","M1","","24:0","chiro oatmeal 2 31.05.2019","Chiro oat 2 31.05.2019","PUFA-KF_31.05.2020 04_46_4546",0.00129383350418071,1.5758
"chiro","oatmeal","M1","","24:1n-9","chiro oatmeal 2 31.05.2019","Chiro oat 2 31.05.2019","PUFA-KF_31.05.2020 04_46_4546",0.00107706253987813,1.5758
"chiro","oatmeal","M1","","18:0","chiro oatmeal 1 07.06.2019","Chiro oat 1 07.06.2019","PUFA-KF_01.06.2020 11_26_3279",0.00394267269813104,1.4977
"chiro","oatmeal","M1","","18:1n-9t","chiro oatmeal 1 07.06.2019","Chiro oat 1 07.06.2019","PUFA-KF_01.06.2020 11_26_3279",0.00620067854581776,1.4977
"chiro","oatmeal","M1","","18:1n-7","chiro oatmeal 1 07.06.2019","Chiro oat 1 07.06.2019","PUFA-KF_01.06.2020 11_26_3279",0.00186365589664753,1.4977
"chiro","oatmeal","M1","","18:2n-6t","chiro oatmeal 1 07.06.2019","Chiro oat 1 07.06.2019","PUFA-KF_01.06.2020 11_26_3279",0.00151858669976861,1.4977
"chiro","oatmeal","M1","","18:2n-6c","chiro oatmeal 1 07.06.2019","Chiro oat 1 07.06.2019","PUFA-KF_01.06.2020 11_26_3279",0.000339686357963304,1.4977
"chiro","oatmeal","M1","","18:3n-6","chiro oatmeal 1 07.06.2019","Chiro oat 1 07.06.2019","PUFA-KF_01.06.2020 11_26_3279",0.0162933445551203,1.4977
"chiro","oatmeal","M1","","18:3n-3","chiro oatmeal 1 07.06.2019","Chiro oat 1 07.06.2019","PUFA-KF_01.06.2020 11_26_3279",0,1.4977
"chiro","oatmeal","M1","","20:0","chiro oatmeal 1 07.06.2019","Chiro oat 1 07.06.2019","PUFA-KF_01.06.2020 11_26_3279",0,1.4977
"chiro","oatmeal","M1","","20:2n-6","chiro oatmeal 1 07.06.2019","Chiro oat 1 07.06.2019","PUFA-KF_01.06.2020 11_26_3279",0.000125652249400012,1.4977
"chiro","oatmeal","M1","","20:4n-6","chiro oatmeal 1 07.06.2019","Chiro oat 1 07.06.2019","PUFA-KF_01.06.2020 11_26_3279",0.000367852386989557,1.4977
"chiro","oatmeal","M1","","24:0","chiro oatmeal 1 07.06.2019","Chiro oat 1 07.06.2019","PUFA-KF_01.06.2020 11_26_3279",0.000221006786135354,1.4977
"chiro","oatmeal","M1","","24:1n-9","chiro oatmeal 1 07.06.2019","Chiro oat 1 07.06.2019","PUFA-KF_01.06.2020 11_26_3279",0.000107973136017244,1.4977
"chiro","oatmeal","M1","","18:0","chiro oatmeal 2 07.06.2019","Chiro oat 2 07.06.2019","PUFA-KF_01.06.2020 07_43_3075",0.00205258114244301,2.1603
"chiro","oatmeal","M1","","18:1n-9t","chiro oatmeal 2 07.06.2019","Chiro oat 2 07.06.2019","PUFA-KF_01.06.2020 07_43_3075",0.00482423904498945,2.1603
"chiro","oatmeal","M1","","18:1n-7","chiro oatmeal 2 07.06.2019","Chiro oat 2 07.06.2019","PUFA-KF_01.06.2020 07_43_3075",0.00357436488480237,2.1603
"chiro","oatmeal","M1","","18:2n-6t","chiro oatmeal 2 07.06.2019","Chiro oat 2 07.06.2019","PUFA-KF_01.06.2020 07_43_3075",0.00147560914003094,2.1603
"chiro","oatmeal","M1","","18:2n-6c","chiro oatmeal 2 07.06.2019","Chiro oat 2 07.06.2019","PUFA-KF_01.06.2020 07_43_3075",0.00030198295671417,2.1603
"chiro","oatmeal","M1","","18:3n-6","chiro oatmeal 2 07.06.2019","Chiro oat 2 07.06.2019","PUFA-KF_01.06.2020 07_43_3075",0.0203272478426811,2.1603
"chiro","oatmeal","M1","","18:3n-3","chiro oatmeal 2 07.06.2019","Chiro oat 2 07.06.2019","PUFA-KF_01.06.2020 07_43_3075",0,2.1603
"chiro","oatmeal","M1","","20:0","chiro oatmeal 2 07.06.2019","Chiro oat 2 07.06.2019","PUFA-KF_01.06.2020 07_43_3075",0.000413004115542804,2.1603
"chiro","oatmeal","M1","","20:1n-9","chiro oatmeal 2 07.06.2019","Chiro oat 2 07.06.2019","PUFA-KF_01.06.2020 07_43_3075",7.72997205886827e-05,2.1603
"chiro","oatmeal","M1","","20:2n-6","chiro oatmeal 2 07.06.2019","Chiro oat 2 07.06.2019","PUFA-KF_01.06.2020 07_43_3075",0,2.1603
"chiro","oatmeal","M1","","20:4n-6","chiro oatmeal 2 07.06.2019","Chiro oat 2 07.06.2019","PUFA-KF_01.06.2020 07_43_3075",0.000208246676503518,2.1603
